,Unnamed: 0,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,ict_index_per_90,ict_index_value,bps_per_90,value_bps,position,teamName,statusFull,description,zScore_form,p-form,form-cat,zScore_cost,p-cost,cost-cat,zScore_vsea,p-vsea,vsea-cat,zScore_vbps,p-vbps,vbps-cat,zScore_sbp,p-sbp,sbp-cat,zScore_ictval,p-ictval,ictval-cat,zScore_ict,p-ict,ict-cat,zScore_bps,p-bps,bps-cat,zScore_gpts,p-gpts,gpts-cat,strength,zScore_str,p-str,str-cat,class,kMeansClass,pcaKMeansClass,kMeans-cat,pcaKMeans-cat
243,384,100.0,100.0,116535,1,-1,2,-2,3,1,3.5,3.0,1,Alisson,3.0,291,True,,2023-11-25T19:00:09.686215Z,5.7,116535.jpg,4.3,Ramses Becker,12.5,False,,a,Liverpool,14,77,1053916,90463,894914,13563,0.5,13.5,A.Becker,1620,0,0,6,15,0,0,0,1,0,51,9,384,420.4,10.1,0.0,42.9,18,0.0,0.0,0.0,20.2,42,12,404,3,763,88,193,12,,,,,,,0.0,2.83,0.0,0.0,1.12,0.83,81,1,97,11,38,3,30,5,1.0,0.33,2.38,0.75,21.83,6.89,Goalkeeper,Liverpool,avail,"[A.Becker, Liverpool]",0.596210582327709,0.724482721489309,silver,0.6180496308406315,0.7317286883563104,silver,1.6956474865324187,0.955023670477324,gold,1.8786834340677625,0.9698561344460896,gold,1.137775514598597,0.8723928841423904,gold,0.0,0.5,bronze,0.0,0.5,bronze,1.9108041297972929,0.9719851215982466,gold,1.4936968910714532,0.932372569249054,gold,0.30226,0.9929500831979844,0.8396328595089979,gold,2,3,2,silver,bronze
244,386,,,447203,-1,1,-1,1,1,4,3.8,3.3,5,Darwin,3.3,293,False,,,7.4,447203.jpg,4.1,Núñez Ribeiro,13.4,False,,a,Liverpool,14,77,2589855,42595,2676126,34872,0.4,10.4,Darwin,1111,5,8,5,10,0,0,0,4,0,0,6,215,351.8,243.5,645.0,124.1,12,8.74,2.21,10.95,13.39,64,9,82,6,8,4,21,7,,,,,3.0,,0.71,0.0,0.18,0.89,1.08,0.81,24,10,77,12,49,9,28,6,0.97,0.41,6.53,1.68,11.63,2.99,Forward,Liverpool,avail,"[Darwin, Liverpool]",0.7855676851373958,0.7839395988146818,silver,2.181340621333585,0.9854208840010412,platin,0.9729163842807332,0.8347025694037954,gold,0.0450117931325336,0.5179510455388997,silver,1.2531475620619876,0.894923995243197,gold,1.4760361421244683,0.930032904986104,gold,1.766535516109933,0.9613469757356478,gold,0.1119920667578971,0.5445851515953409,silver,1.333038583619956,0.9087404288519074,gold,0.32153,1.114349084653066,0.8674352714471452,gold,2,0,1,bronze,silver
245,387,100.0,100.0,194634,0,0,-3,3,1,3,2.7,2.2,7,Diogo,2.2,294,False,,2023-11-25T19:00:09.724358Z,7.7,194634.jpg,4.1,Teixeira da Silva,2.1,False,,a,Liverpool,14,57,445632,101351,547417,6804,0.3,7.4,Diogo J.,664,5,4,3,6,0,0,0,1,1,0,2,175,244.6,175.9,361.0,78.0,8,3.1,1.2,4.3,7.58,155,65,118,82,39,23,77,54,,,,,,,0.42,0.0,0.16,0.58,1.03,0.81,18,11,174,82,50,29,129,38,1.08,0.41,5.57,1.01,12.64,2.3,Midfielder,Liverpool,avail,"[Diogo J., Liverpool]",0.0912583081685439,0.5363563275171386,silver,2.457215502008812,0.9929990667501514,platin,0.2734991885532954,0.6077652419937147,silver,0.0,0.5,bronze,0.0,0.5,bronze,0.3249099532577807,0.6273753881816557,silver,1.2758430379774992,0.8989944948464501,gold,0.2901097318235627,0.6141338545523249,silver,1.333038583619956,0.9087404288519074,gold,0.19585,0.3225781192729579,0.6264926165685303,silver,1,0,1,bronze,silver
246,388,,,444884,0,0,-2,2,0,3,2.5,2.0,0,Harvey,2.0,295,False,,,4.8,444884.jpg,1.8,Elliott,0.2,False,,a,Liverpool,14,28,21966,1106,29282,928,0.4,5.8,Elliott,398,1,2,1,2,0,0,0,1,0,0,0,121,111.6,137.9,89.0,33.7,2,0.56,1.56,2.12,5.13,298,124,154,102,192,109,241,118,,,,,,,0.13,0.0,0.35,0.48,1.16,0.45,295,192,184,86,324,138,337,104,0.45,0.23,2.11,0.7,7.56,2.52,Midfielder,Liverpool,avail,"[Elliott, Liverpool]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
247,390,100.0,100.0,243298,0,0,-3,3,0,4,3.2,2.7,5,Cody,2.7,297,False,,2023-10-01T02:00:08.267715Z,7.2,243298.jpg,2.3,Gakpo,2.2,False,,a,Liverpool,14,42,187082,5519,617110,2723,0.4,5.8,Gakpo,805,3,1,3,10,0,0,0,0,0,0,3,149,198.4,128.6,299.0,62.0,9,4.44,0.5,4.94,10.42,200,22,164,24,57,23,122,25,,,,,,,0.5,0.0,0.06,0.56,1.16,1.12,27,11,122,17,255,33,126,20,1.01,0.34,3.44,0.86,8.44,2.11,Forward,Liverpool,avail,"[Gakpo, Liverpool]",0.4068534795180221,0.6579421973725431,silver,1.9974240342167668,0.9771104304454034,platin,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0671951348547909,0.5267868209019186,silver,0.1871191021211614,0.5742163743260288,silver,0.0,0.5,bronze,0.0,0.5,bronze,0.08612,0.0,0.5,bronze,0,2,0,gold,gold
248,391,100.0,100.0,171287,0,0,0,0,0,2,3.0,2.5,1,Joe,2.5,298,False,,2023-11-13T01:00:09.440163Z,4.5,171287.jpg,2.3,Gomez,1.3,False,,a,Liverpool,14,39,155671,7628,67006,5309,0.6,8.7,Gomez,923,0,0,4,7,0,0,0,2,0,0,1,190,170.4,164.2,79.0,41.4,8,0.69,0.31,1.0,11.09,238,91,128,25,207,48,201,58,,,,,,,0.07,0.0,0.03,0.1,1.08,0.68,370,63,128,35,249,83,168,64,0.78,0.39,2.44,0.92,11.24,4.24,Defender,Liverpool,avail,"[Gomez, Liverpool]",0.2806154109782307,0.6104973027258899,silver,0.0,0.5,bronze,0.5765799733685182,0.7178883844913658,silver,0.6327270626630558,0.7365440529997678,silver,0.0,0.5,bronze,0.1702810622159869,0.5676054480409147,silver,0.0,0.5,bronze,0.0432139584652142,0.517234510881421,silver,0.0,0.5,bronze,0.05518,0.0,0.5,bronze,0,2,0,gold,gold
249,393,100.0,100.0,206915,0,0,-1,1,0,3,3.5,3.0,9,Curtis,3.0,300,False,,2023-11-05T22:00:08.905000Z,4.9,206915.jpg,2.0,Jones,0.1,False,,a,Liverpool,14,24,7190,1212,14611,322,0.6,4.9,Jones,572,1,1,1,8,0,0,0,1,1,0,2,93,114.0,77.1,112.0,29.9,7,1.68,0.46,2.14,9.62,297,123,243,139,165,100,266,128,,,,,,,0.26,0.0,0.07,0.33,1.51,1.26,237,152,92,49,292,123,467,157,1.1,0.16,2.49,0.61,7.92,1.94,Midfielder,Liverpool,avail,"[Jones, Liverpool]",0.596210582327709,0.724482721489309,silver,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.01931,0.0,0.5,bronze,0,2,0,gold,gold
250,394,,,200720,-1,1,-3,3,0,1,1.5,1.0,0,Caoimhin,1.0,301,False,,,3.7,200720.jpg,3.5,Kelleher,1.3,False,,a,Liverpool,14,7,276227,10607,175882,7912,0.3,1.9,Kelleher,180,0,0,1,3,0,0,0,0,0,3,0,41,32.6,0.0,0.0,3.2,2,0.0,0.0,0.0,1.88,407,31,466,12,438,2,441,31,,,,,,,0.0,1.5,0.0,0.0,0.94,1.5,773,88,276,25,85,11,165,23,1.0,0.5,1.6,0.09,20.5,1.11,Goalkeeper,Liverpool,avail,"[Kelleher, Liverpool]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,1.676253145106862,0.9531556908153436,gold,0.8510636612654656,0.802633004952904,gold,0.08187,0.0,0.5,bronze,0,2,0,gold,gold
251,395,100.0,100.0,204716,0,0,-1,1,0,2,3.0,2.5,1,Ibrahima,2.5,302,False,,2023-11-13T01:00:09.473296Z,4.9,204716.jpg,2.6,Konaté,1.8,False,,a,Liverpool,14,36,264824,6679,274860,5531,0.5,7.3,Konaté,881,0,0,4,10,0,0,0,2,0,0,0,193,208.6,80.8,71.0,36.0,9,0.45,0.17,0.62,9.96,190,71,235,67,222,56,229,68,,,,,,,0.05,0.0,0.02,0.07,1.02,1.02,236,28,131,38,207,64,143,57,0.92,0.41,2.57,0.73,13.79,3.94,Defender,Liverpool,avail,"[Konaté, Liverpool]",0.2806154109782307,0.6104973027258899,silver,0.0,0.5,bronze,0.2501852820290473,0.5987779666765266,silver,0.4916753979757303,0.6885255835828878,silver,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.492916974225063,0.6889643734653608,silver,0.1281012777337295,0.5509655875522546,silver,0.05324,0.0,0.5,bronze,0,2,0,gold,gold
252,396,100.0,100.0,244731,0,0,-2,2,0,3,2.8,2.3,1,Luis,2.3,303,False,,2023-12-23T22:00:09.137690Z,7.3,244731.jpg,2.9,Díaz,5.9,False,,a,Liverpool,14,56,1557659,37288,1700130,11736,0.3,7.7,Luis Díaz,1150,3,2,4,13,0,0,0,2,0,0,1,147,208.2,304.3,395.0,90.6,14,3.91,1.83,5.74,14.75,192,80,53,43,34,20,53,37,,,,,,,0.31,0.0,0.14,0.45,1.15,1.02,25,14,155,75,161,75,63,21,1.1,0.31,4.77,1.24,7.79,2.03,Midfielder,Liverpool,avail,"[Luis Díaz, Liverpool]",0.1543773424384393,0.5613438911986822,silver,2.0893823277751755,0.981663339628095,platin,0.3434409081260391,0.6343666056726548,silver,0.0,0.5,bronze,0.2917138332004007,0.6147472841638935,silver,0.7200726748090317,0.76425987466696,silver,0.866932639533804,0.8070105407223132,gold,0.0,0.5,bronze,0.3690887389109747,0.6439692088217668,silver,0.15662,0.0754331879245998,0.5300649728616811,silver,1,0,0,bronze,gold
253,397,100.0,50.0,243016,0,0,-2,2,0,3,0.8,0.1,1,Alexis,0.3,304,False,,2023-12-06T23:30:08.809090Z,5.8,243016.jpg,2.1,Mac Allister,2.7,False,,a,Liverpool,14,32,165248,962,1013649,2244,0.1,5.5,Mac Allister,1101,1,1,3,13,0,0,0,5,1,0,3,166,200.0,168.7,31.0,39.9,14,0.2,1.29,1.49,15.61,196,82,123,85,308,158,213,106,,,,,,,0.02,0.0,0.11,0.13,1.28,1.06,77,50,371,172,279,118,118,34,1.14,0.25,2.66,0.69,11.27,2.91,Midfielder,Liverpool,avail,"[Mac Allister, Liverpool]",0.0,0.5,bronze,0.7100079243990403,0.7611503889445248,silver,0.0,0.5,bronze,0.0073980158825801,0.5029513544050326,silver,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0485045821800358,0.5193429436547644,silver,0.0,0.5,bronze,0.02481,0.0,0.5,bronze,0,2,0,gold,gold
254,398,0.0,0.0,60914,0,0,-1,1,0,2,0.0,0.0,0,Joel,0.0,305,False,Knee injury - Expected back 19 May,2023-12-03T23:30:10.074436Z,4.9,60914.jpg,2.1,Matip,0.3,False,,i,Liverpool,14,21,68146,26,78397,544,0.0,4.3,Matip,779,0,0,2,9,1,0,0,2,0,0,0,145,192.8,33.3,35.0,26.1,9,0.48,0.11,0.59,11.21,206,77,336,117,298,95,293,100,,,,,,,0.06,0.0,0.01,0.07,1.3,1.04,213,23,697,245,274,96,281,107,1.04,0.23,2.61,0.53,14.5,2.96,Defender,Liverpool,inj,"[Matip, Liverpool]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0309066266638009,0.5123279974321295,silver,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.6181284021425113,0.7317546492986712,silver,0.0,0.5,bronze,0.02102,0.0,0.5,bronze,0,2,0,gold,gold
255,400,0.0,0.0,122798,0,0,-1,1,1,2,0.0,0.0,0,Andrew,0.0,307,False,Shoulder injury - Expected back 31 Jan,2023-10-13T09:30:09.199189Z,6.4,122798.jpg,3.2,Robertson,2.2,False,,i,Liverpool,14,26,468593,358,719664,1644,0.0,4.1,Robertson,720,1,0,1,9,0,0,0,1,0,0,3,167,196.2,284.3,46.0,52.7,8,0.47,0.99,1.46,11.37,202,75,57,10,268,80,154,38,2.0,,,,,,0.06,0.0,0.12,0.18,1.42,1.12,50,3,759,249,129,33,125,52,1.0,0.12,6.59,0.82,21.25,2.66,Defender,Liverpool,inj,"[Robertson, Liverpool]",0.0,0.5,bronze,1.2617576857494948,0.8964820037308843,gold,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,1.79720379599321,0.9638483639307274,gold,1.8085187379774057,0.9647370984191,gold,0.6100762000882204,0.7290943342182588,silver,0.17744,0.2065970286249009,0.5818377094912028,silver,1,0,0,bronze,gold
256,401,0.0,,118748,-1,1,7,-7,5,3,0.0,7.5,16,Mohamed,7.5,308,True,International Duty - Unknown return date,2023-12-30T22:30:09.774712Z,13.2,118748.jpg,7.8,Salah,46.8,False,,i,Liverpool,14,156,4113933,31339,2214951,917471,0.6,11.8,Salah,1740,14,8,7,17,0,0,2,2,0,0,21,469,771.0,618.5,939.0,233.1,20,13.82,5.8,19.62,20.72,1,1,8,5,1,1,1,1,,,4.0,,2.0,,0.71,0.0,0.3,1.01,1.07,0.88,2,1,2,1,1,1,4,2,1.03,0.36,11.65,1.77,24.5,3.71,Midfielder,Liverpool,inj,"[Salah, Liverpool]",3.4365671244730134,0.9997054318250428,platin,7.514921647721307,0.9999999999999716,platin,1.2993110756202042,0.9030814025395872,gold,0.3835357883821143,0.6493387300444935,silver,5.534732434592254,0.999999984414809,platin,1.6306650331662624,0.9485194906954264,gold,4.38356206614958,0.9999941622817552,platin,2.381669640416429,0.9913828246299092,platin,4.305217271472649,0.9999916589037964,platin,1.0,5.38863971865563,0.9999999645035198,platin,3,1,3,platin,platin
257,402,75.0,,424876,0,0,1,-1,1,3,2.8,3.2,2,Dominik,3.2,309,False,Hamstring injury - 75% chance of playing,2024-01-02T08:30:11.158496Z,7.1,424876.jpg,3.6,Szoboszlai,5.4,False,,d,Liverpool,14,73,871141,10878,788264,27075,0.5,10.3,Szoboszlai,1591,2,4,7,15,0,0,0,1,0,0,6,329,321.4,520.1,208.0,104.8,19,1.78,3.67,5.45,19.36,90,35,16,11,90,60,36,25,4.0,,2.0,,,,0.1,0.0,0.21,0.31,1.1,0.85,31,18,84,46,83,45,74,23,1.07,0.4,5.24,1.48,16.75,4.72,Midfielder,Liverpool,doubt,"[Szoboszlai, Liverpool]",0.7224486508675004,0.7649906576114476,silver,1.9054657406583573,0.9716402216519188,gold,0.9496024777564852,0.8288428604956446,gold,0.8584097261627761,0.8046668705858087,gold,0.2276182512762949,0.5900284850468716,silver,1.1324163842538153,0.8712702900988336,gold,1.107167498619475,0.8658892416360975,gold,1.0149251807541428,0.844929253044024,gold,0.931392814991214,0.8241747969173454,gold,0.28667,0.8947347000799394,0.8145355377024778,gold,2,0,1,bronze,silver
258,404,0.0,0.0,214285,0,0,2,-2,1,2,0.0,0.0,0,Konstantinos,1.7,311,False,Shoulder injury - Unknown return date,2023-12-23T22:00:09.220836Z,4.7,214285.jpg,4.5,Tsimikas,3.7,False,,i,Liverpool,14,45,1861491,104,1512705,50458,0.4,9.6,Tsimikas,662,0,3,4,7,0,0,0,0,0,0,4,191,154.8,248.4,26.0,43.0,8,0.04,1.18,1.22,8.29,253,97,77,13,331,114,192,53,3.0,,,,,,0.01,0.0,0.16,0.17,1.13,0.95,320,40,212,71,29,4,97,37,1.09,0.54,4.3,0.91,19.5,4.15,Defender,Liverpool,inj,"[Tsimikas, Liverpool]",0.0,0.5,bronze,0.0,0.5,bronze,0.7864051320867496,0.7841849111056818,silver,0.5904115632568583,0.7225426199300614,silver,0.0096932727343352,0.5038669957722389,silver,0.1531000743224542,0.5608403213660751,silver,0.6266977804481334,0.7345713204676395,silver,1.49989902127947,0.9331797192195284,gold,1.65435519852295,0.9509723181585594,gold,0.17235,0.1745305565228581,0.5692757406805999,silver,1,3,2,silver,bronze
259,406,100.0,100.0,97032,1,-1,3,-3,1,2,5.8,5.3,1,Virgil,5.3,313,False,,2023-11-09T08:30:08.885661Z,6.3,97032.jpg,3.9,van Dijk,11.9,False,,a,Liverpool,14,71,986643,77740,858978,20259,0.8,11.3,Virgil,1557,1,2,6,17,0,0,0,1,1,0,8,361,492.0,100.2,219.0,81.3,18,1.67,0.58,2.25,22.26,18,3,199,49,84,2,67,7,,,3.0,,,,0.1,0.0,0.03,0.13,1.29,0.98,54,4,18,5,63,12,33,11,1.04,0.35,4.52,1.29,20.5,5.86,Defender,Liverpool,avail,"[Virgil, Liverpool]",2.047948370535309,0.9797174707174297,platin,1.1697993921910854,0.8789591458338915,gold,1.1827415429989645,0.8815442027530058,gold,1.3944060519746124,0.9184024892039436,gold,1.0608608162896704,0.8556234205694009,gold,0.805977614276695,0.7898721216061357,silver,0.7391481400201494,0.7700914762013428,silver,1.676253145106862,0.9531556908153436,gold,1.1723802761684594,0.8794777926360465,gold,0.36441,1.3844886374498442,0.9168955575394652,gold,2,0,1,bronze,silver
260,407,,,441428,0,0,0,0,0,2,1.7,1.2,0,Jarell,1.2,626,False,,,4.0,441428.jpg,2.0,Quansah,0.1,False,,a,Liverpool,14,12,20603,821,13794,926,0.3,3.0,Quansah,261,0,0,1,1,0,0,0,0,0,0,0,57,43.2,5.7,4.0,5.3,3,0.06,0.03,0.09,2.29,390,147,412,150,413,150,423,150,,,,,,,0.02,0.0,0.01,0.03,0.79,0.34,678,194,253,85,284,99,364,141,1.03,0.34,0.88,0.13,9.5,1.43,Defender,Liverpool,avail,"[Quansah, Liverpool]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
261,409,0.0,0.0,496208,0,0,-1,1,0,3,0.0,0.0,0,Ben,0.0,628,False,Knee injury - Unknown return date,2023-12-19T14:30:11.311171Z,4.4,496208.jpg,1.0,Doak,0.0,False,,i,Liverpool,14,1,5143,6,7772,75,0.0,0.2,Doak,13,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.8,0.0,0.1,0,0.0,0.0,0.0,0.14,487,223,444,217,619,246,492,226,,,,,,,0.0,0.0,0.0,0.0,0.97,0.0,561,316,589,217,429,191,564,208,0.0,0.0,0.1,0.0,3.0,0.07,Midfielder,Liverpool,inj,"[Doak, Liverpool]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
262,410,,,491501,0,0,-1,1,0,3,0.5,0.0,0,James,0.0,629,False,,,4.4,491501.jpg,1.0,McConnell,0.0,False,,a,Liverpool,14,1,1136,10,1653,32,0.0,0.2,McConnell,1,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,0,0.0,0.0,0.0,0.01,481,221,631,248,617,244,491,225,,,,,,,0.0,0.0,0.0,0.0,0.9,0.0,558,313,587,215,427,189,646,252,0.0,0.0,0.1,0.0,3.0,0.07,Midfielder,Liverpool,avail,"[McConnell, Liverpool]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
263,411,0.0,,158983,0,0,-1,1,0,3,0.0,1.7,1,Wataru,1.7,668,False,International Duty - Unknown return date,2024-01-01T10:00:11.633978Z,5.4,158983.jpg,1.7,Endo,0.1,False,,i,Liverpool,14,25,14602,309,11729,925,0.3,4.6,Endo,697,1,0,4,4,0,0,0,5,0,0,0,107,124.6,108.8,28.0,25.9,8,0.29,0.58,0.87,8.89,285,118,187,116,321,164,296,141,,,,,,,0.04,0.0,0.07,0.11,1.15,0.52,112,69,215,98,340,148,428,139,1.03,0.52,1.73,0.48,7.13,1.98,Midfielder,Liverpool,inj,"[Endo, Liverpool]",0.0,0.5,bronze,0.3421747501654046,0.6338903069765087,silver,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.01108,0.0,0.5,bronze,0,2,0,gold,gold
264,412,100.0,100.0,441266,0,0,0,0,0,3,2.2,1.7,1,Ryan,1.7,708,False,,2023-12-18T00:00:11.256131Z,5.0,441266.jpg,1.5,Gravenberch,0.1,False,,a,Liverpool,14,23,28537,213,23374,440,0.3,4.6,Gravenberch,621,0,0,3,7,0,0,0,0,0,0,0,81,81.6,124.1,127.0,33.2,7,1.44,0.68,2.12,6.9,336,145,173,110,148,92,245,119,,,,,,,0.21,0.0,0.1,0.31,1.0,1.01,200,127,214,97,364,160,453,150,1.01,0.43,2.21,0.66,5.4,1.62,Midfielder,Liverpool,avail,"[Gravenberch, Liverpool]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
265,418,100.0,100.0,437742,0,0,-1,1,0,3,2.4,1.9,2,Albert,2.4,21,False,,2023-09-27T09:00:08.013871Z,4.9,437742.jpg,2.5,Sambi Lokonga,0.0,False,,a,Luton,102,15,1836,34,2650,44,0.5,3.1,Sambi,407,0,1,1,7,0,0,0,0,0,0,1,59,65.0,31.2,15.0,11.1,5,0.09,0.06,0.15,6.51,353,153,339,176,378,190,384,175,,,,,,,0.02,0.0,0.01,0.03,1.44,1.55,256,162,141,69,231,100,623,238,1.11,0.22,1.85,0.23,10.0,1.22,Midfielder,Luton,avail,"[Sambi, Luton]",0.217496376708335,0.5860892348056881,silver,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0477721240079809,0.5190510734993196,silver,0.00859,0.0,0.5,bronze,0,2,0,gold,gold
266,419,0.0,0.0,184704,0,0,-1,1,0,3,0.0,0.0,0,Marvelous,0.2,52,False,Knee injury - Unknown return date,2023-12-27T00:00:09.843034Z,4.4,184704.jpg,1.6,Nakamba,0.7,False,,i,Luton,102,21,178144,21,230998,4228,0.0,4.8,Nakamba,1131,0,0,0,24,0,0,0,5,0,0,0,131,146.4,102.8,14.0,26.5,13,0.18,0.49,0.67,26.26,260,105,194,120,381,191,289,138,,,,,,,0.01,0.0,0.04,0.05,2.09,1.91,506,295,381,173,347,150,206,67,1.03,0.0,2.04,0.6,10.08,2.98,Midfielder,Luton,inj,"[Nakamba, Luton]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0403100709762893,0.5160770375859515,silver,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.00131,0.0,0.5,bronze,0,2,0,gold,gold
267,420,,,174310,0,0,-2,2,0,4,4.6,4.1,6,Elijah,4.6,314,False,,,4.8,174310.jpg,2.6,Adebayo,1.1,False,,a,Luton,102,50,140986,10187,140480,6136,1.0,10.4,Adebayo,812,5,0,1,20,0,0,0,1,0,0,3,149,211.8,131.6,294.0,63.8,9,3.51,0.36,3.87,18.58,186,19,161,23,61,24,114,24,,,,,2.0,,0.39,0.0,0.04,0.43,2.06,2.22,283,57,32,5,203,28,177,29,1.0,0.11,3.36,1.33,8.0,3.17,Forward,Luton,avail,"[Adebayo, Luton]",1.6061151306460393,0.9458756920032424,gold,0.0,0.5,bronze,0.9729163842807332,0.8347025694037954,gold,0.1296427919449286,0.5515754770777999,silver,0.0,0.5,bronze,0.8747015658508257,0.8091318460451693,gold,0.1462280622767919,0.5581293234168446,silver,0.0,0.5,bronze,0.1281012777337295,0.5509655875522546,silver,0.12497,0.0,0.5,bronze,0,2,2,gold,bronze
268,421,100.0,100.0,208904,0,0,-1,1,0,2,0.4,-0.1,0,Mads Juel,0.4,315,False,,2023-10-07T21:00:07.970294Z,3.9,208904.jpg,1.9,Andersen,0.8,False,,a,Luton,102,15,205294,731,207345,2109,0.1,3.8,Andersen,397,1,0,0,6,0,0,0,1,0,0,1,75,126.8,1.8,27.0,15.6,4,0.26,0.0,0.26,7.64,283,111,433,159,322,109,351,128,,,,,,,0.06,0.0,0.0,0.06,1.73,1.36,751,239,347,120,297,103,205,79,0.91,0.0,1.95,0.4,9.5,1.95,Defender,Luton,avail,"[Andersen, Luton]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.0,0.5,bronze,0,2,0,gold,gold
269,422,100.0,100.0,165183,0,0,-1,1,0,2,2.0,1.5,1,Amari'i,2.0,316,False,,2023-12-26T10:00:10.242282Z,3.9,165183.jpg,1.6,Bell,3.2,False,,a,Luton,102,22,177273,9393,643624,7909,0.5,5.6,Bell,1175,0,0,1,27,0,0,0,0,0,0,1,164,234.4,95.3,42.0,37.1,14,0.38,0.31,0.69,26.27,167,59,208,54,275,84,222,66,,,,,,,0.03,0.0,0.02,0.05,2.01,2.07,747,237,175,54,342,119,109,45,1.07,0.08,2.65,0.95,11.79,4.23,Defender,Luton,avail,"[Bell, Luton]",0.0,0.5,bronze,0.0,0.5,bronze,0.0,0.5,bronze,0.6280253405068117,0.7350063300905669,silver,0.0,0.5,bronze,0.2218240258965847,0.5877745623007623,silver,0.0,0.5,bronze,0.1402087265702795,0.5557524613954875,silver,0.0,0.5,bronze,0.03207,0.0,0.5,bronze,0,2,0,gold,gold
